x,y
-0.2236626,29.482315
3.5698855,75.97335
26.661848,71.05052
29.326975,71.7717
49.448296,-18.018658
1.9732336,2.5290763
20.212141,-8.833997
-9.5474825,-54.203163
10.468121,22.027164
-25.087372,-46.841797
41.292164,-53.883003
25.294943,18.972471
40.36679,73.20197
34.26198,14.172761
-40.26029,-10.189325
-41.089275,-13.252489
26.309301,4.578064
15.820344,-14.997077
-61.89624,-16.840437
52.20058,4.459755
16.749,8.898314
-78.08781,-20.028582
-2.9930964,-52.116173
20.656631,-57.58682
18.549376,-61.891468
-46.575954,-64.278275
26.09976,55.564297
-62.667187,16.30183
-59.30159,-11.494831
-9.079188,80.40074
-2.4263558,26.167215
-74.39811,-9.234334
23.934134,-66.28318
13.524254,-59.891747
33.554287,47.786034
42.17075,-15.233106
40.154327,61.293682
46.868423,57.27918
-58.46205,5.0209866
-13.378443,78.38995
-31.890203,-57.042923
63.65022,23.185928
-4.782432,-48.99264
19.966408,-65.97485
-39.742188,-2.728872
1.4875349,78.003265
-69.03744,13.789631
-14.856095,1.5618298
-57.866642,11.55203
-75.6921,3.1557503
-78.77334,-18.008476
27.038967,-43.201668
-43.449627,-64.426155
-47.507103,-49.04091
-9.191966,28.775179
23.330788,14.625829
15.98998,13.974042
-3.223935,-11.60216
61.108253,-1.4930114
23.805235,31.328617
-3.3199022,83.0649
54.02816,-13.749856
58.023987,-17.21212
36.544647,-62.311966
12.386696,-70.60153
31.38807,-44.234165
36.485573,-62.265087
27.86852,-44.49072
-11.287564,78.688675
-29.641724,-24.475218
15.1935005,-30.061771
-43.903824,3.3511727
20.192503,21.019703
-14.327855,-57.543873
31.212208,-60.107822
-30.029352,61.693596
-54.717987,-5.3451667
2.729416,34.846825
22.954445,71.68006
-80.41433,-2.6838763
-41.235695,-59.889046
-45.588215,-2.9130783
38.047028,-16.029125
-72.05118,12.112519
41.291763,59.891777
-4.477386,-49.522594
23.504759,73.45666
28.657324,-62.837482
-75.19723,4.5068183
-35.612465,-40.664383
16.187378,-10.949951
-21.21511,67.703064
20.723967,49.839977
49.327793,60.024868
-57.394657,-1.2351207
16.811615,-75.43086
-30.835135,54.633038
-6.2563515,1.6207628
42.85871,-16.583012
70.32496,5.722226
14.925804,17.730057
32.871735,28.358442
-69.10525,-13.132783
41.35332,36.195076
71.86891,18.575289
39.668514,-12.665286
25.453228,-73.006355
-32.594536,-56.409847
6.852196,41.112915
-53.819607,8.268319
-54.74622,-3.923328
22.28264,53.646664
-67.38671,-9.279983
36.251842,-9.001299
-22.726658,-17.864073
-41.767593,-65.07507
4.008921,24.537014
45.308453,-42.53746
22.101599,44.50133
24.996944,-48.37884
61.39154,-24.670465
5.346361,40.314476
-39.7434,-36.881367
65.85752,-3.6028664
23.722916,-58.433273
53.55055,58.727352
42.35758,-45.639217
21.332064,-11.4514675
-74.94768,-2.2955887
14.85778,-71.97047
-4.3975368,80.16728
-5.972709,-2.8027363
28.151705,16.768269
-9.497735,3.5834694
-54.62128,-15.036123
11.734753,14.068412
-27.474825,68.37522
38.989933,-18.3475
2.707127,6.7763247
39.742607,17.628195
45.268642,-17.46676
50.555737,-17.902454
19.199171,-73.034546
30.730558,67.826744
-72.02032,12.494807
60.69022,-31.81551
-45.060944,-41.034786
57.70132,-19.332409
-60.058296,14.096084
12.407685,9.247844
-21.962698,-58.07521
-63.70299,-24.513428
15.545533,-60.236393
-37.92513,17.953863
48.666515,-19.965754
-46.345623,-19.890966
-54.88239,-23.099358
20.538229,39.831287
18.434757,21.097328
-4.6956277,-14.175465
2.787213,30.270555
18.015835,6.3404646
-3.5370195,48.096813
53.28521,58.979595
-48.042446,-39.825764
-26.428923,-33.402958
-20.783188,70.77626
39.92584,-22.701315
-34.717484,35.491646
23.222092,42.476192
44.11447,66.21055
-28.047745,-50.641125
-71.416084,11.081925
-10.001954,71.2694
-10.683278,77.65686
-0.4459058,-9.316766
-16.80989,80.48761
-18.374147,74.28178
-9.475742,-13.573464
-21.097504,78.518654
-46.5114,-21.446537
27.384422,-71.90863
-10.855774,-43.92086
44.816483,-12.672157
6.2219653,32.429558
-48.173904,-26.879826
-74.26922,-16.796772
22.447992,59.737255
-13.953234,-43.91532
48.567955,-15.434019
-35.1051,-50.572315
-20.94557,71.27354
-28.742737,-52.928226
25.873953,73.80069
-19.466204,75.62433
-30.350464,20.494173
-44.674328,-19.200308
-67.74638,10.501589
-16.282967,-45.17993
61.202625,5.810059
43.5677,55.432606
-67.35041,-22.885439
-75.76982,-5.296149
70.38912,4.536391
65.03742,-9.287281
-43.725426,-28.090565
-66.40205,9.419432
-64.67376,2.3602874
43.46496,-25.142334
29.50193,15.79081
12.432664,26.471495
64.69742,14.766743
6.1961646,-74.99257
-43.473747,-70.95284
27.143074,52.792603
-8.408238,-41.44207
-24.12207,80.060005
-33.2508,-1.9933643
54.7282,-36.396526
25.317774,19.600393
-4.9599667,6.3038583
26.922592,-38.696587
-62.013393,-11.312642
-12.801927,39.51654
-74.575424,-1.1628604
59.340176,-16.667675
-11.024272,30.165369
28.314854,-54.182224
6.694242,2.0302022
-20.524456,-66.026665
13.933085,19.70309
-51.404194,-54.341686
37.62457,-52.250023
-18.651325,35.653244
4.6754575,27.528217
28.550695,47.000233
-64.56505,-14.168616
38.645897,-59.471237
-47.810093,2.9042623
30.600412,65.26913
20.593983,-44.101467
17.620344,15.319911
6.5205283,30.741186
1.6528124,81.55233
43.65052,67.16527
-47.482826,-3.9686162
-54.684135,-27.74925
-20.161263,-48.256832
6.5768833,32.878777
19.274885,-61.446663
2.8297677,66.732735
12.969432,-28.071407
-46.853695,-34.845207
-12.317928,21.52508
-33.945534,24.01767
-30.692883,-42.433285
-45.060715,-26.396765
18.861252,-0.18908867
5.4879417,-4.675161
14.486035,8.121984
-2.2140708,-5.5490885
32.160553,-56.42009
-23.907341,17.54262
29.010654,22.120152
-33.552895,37.119724
26.54915,45.618507
-18.071054,33.5287
18.659576,22.4147
21.091871,27.217405
0.905132,-22.269703
-29.103529,50.524426
-33.268894,-53.668694
-8.87568,-40.023434
-46.47574,-64.91317
15.627331,6.179784
-33.724373,-53.18347
23.72339,73.41541
4.4270372,38.760216
-55.23772,-26.53233
28.242777,41.509277
67.2767,2.401592
14.628392,-19.592855
8.609402,42.29836
9.98554,9.128558
18.962124,-55.81064
-26.984673,-53.467896
43.84222,-38.11982
0.7868363,-11.678266
-28.247189,64.86231
-30.307407,20.397049
-26.897144,-30.921688
11.412028,13.508699
-5.9542184,-18.241741
-72.650665,-4.5028057
-11.614197,36.618793
10.235138,28.038855
-48.213474,-70.14908
-82.582634,-7.8819423
32.761833,-63.550907
-30.616047,-50.59219
40.126137,54.56709
36.758232,58.465595
19.482828,25.890589
-41.126255,-66.10297
64.05948,0.29466298
6.4639306,8.256281
19.05694,-29.66724
30.682829,-67.70392
-0.6716927,-5.605633
-15.153937,72.4345
42.09131,-21.500097
-43.139038,-37.651405
20.862028,26.032425
-41.707508,-65.71684
-3.420375,37.081043
65.812775,-35.26809
9.146448,-14.274068
-6.066235,84.85287
39.591827,-11.63058
-30.180647,23.592531
11.885738,-74.26913
-68.650185,7.9710655
13.322291,-9.104306
-42.94744,-3.224276
-3.1722577,27.474575
-0.3373054,-21.665632
-10.559656,36.843784
35.958675,49.735256
-25.931307,54.486233
64.42707,14.099421
-43.210346,-51.280533
16.426994,14.811343
11.709225,8.570036
43.309193,-20.093355
29.252619,-65.73011
24.972565,65.08305
-28.945992,-41.637085
12.487114,16.704933
-67.16958,11.887044
-18.493393,74.25525
12.711021,23.73107
-33.686897,-31.279264
27.210419,19.45246
33.2074,-29.527918
9.833585,40.091858
-77.635735,7.9197025
38.6955,74.49379
17.963293,9.67145
17.057587,-17.388191
40.056656,75.24708
-44.458508,-45.582508
-23.39591,64.34356
-20.394175,29.79328
-57.415424,1.4265208
-31.612339,-49.85456
19.970987,16.880777
-29.52409,-36.532562
45.979614,65.85813
-0.9654645,-20.295443
-31.403788,53.36035
42.652367,-19.230368
-26.696585,20.322662
21.721668,-70.84782
42.443085,-45.849247
19.61566,52.639565
27.283415,60.98787
-50.36565,-9.52141
-26.550224,-18.433125
19.095943,51.68813
34.660965,-50.371292
68.725426,9.333069
5.567103,18.902552
57.809666,-21.241528
-32.1053,-45.784702
-30.200874,-55.032925
9.874793,-5.8170176
0.9013437,36.706886
62.62,2.131122
6.861218,34.41543
-3.15076,-52.06979
-19.443172,72.930244
-69.5423,-16.024668
8.060754,-69.8538
-61.71426,-0.48018685
35.78652,-51.997936
-30.133083,57.06691
-57.10625,-8.374359
55.562275,11.790629
-54.792828,4.138981
31.44738,8.055063
-20.397762,24.49632
-49.604332,-2.5856152
25.16584,-8.4561
-71.74294,-22.295097
4.292552,30.73643
20.242983,73.64954
14.701588,-68.862495
16.852076,23.896183
11.786794,5.3819413
-2.8119316,-2.2234077
-65.20963,-20.563097
38.890507,-59.61667
-63.081604,-20.342867
-66.61516,24.387562
-71.66323,-5.9331965
-38.52873,32.502026
-37.16355,23.612091
55.712296,4.3563685
-44.590797,-59.311893
-47.46913,-1.5484225
-4.0621285,75.60625
39.45027,71.31955
9.30381,-65.89445
25.457207,-73.29481
11.847568,-62.717823
28.643255,59.07352
-60.17349,-9.791005
-67.24268,-12.428227
-44.502266,-59.629745
1.6955668,82.464386
27.405664,19.07084
12.801307,-19.059753
33.946037,68.22471
-47.216183,-18.566528
25.46255,24.76906
26.210974,55.907085
-19.879301,67.9901
44.546577,-44.124966
-41.873497,-37.38405
-26.829342,75.319084
7.6377153,-71.46509
15.714962,26.287008
7.1449165,-1.784419
42.488674,-51.38315
65.12208,10.608168
-6.121368,31.168278
1.1473343,79.8924
59.04782,4.1094017
-36.181606,-14.903162
20.211731,14.071501
-34.205647,61.58252
39.13186,43.194508
58.583626,-44.83824
-60.726673,-27.152456
-8.01655,-50.141304
-17.683279,74.57928
-8.648893,83.26633
6.9739895,-13.594719
-28.088047,-31.044472
62.87979,5.7410197
-74.30129,2.7477927
10.516275,-44.800434
-5.4492054,-17.496506
23.916656,12.593373
49.14059,-41.353706
18.427992,68.917816
18.92922,49.519146
-47.784065,-70.519035
-33.75247,50.20822
-8.957637,50.82039
73.38187,13.9215975
58.02612,-33.498436
-4.955142,75.644875
-55.58916,-19.103258
20.809639,29.878937
14.6213045,-68.37669
5.4299903,23.225618
-19.974718,75.54393
-22.960598,-17.808807
29.430576,52.173164
-24.677595,70.97956
24.322996,53.905922
28.602343,49.13251
31.593338,56.7034
-6.512492,80.684875
20.04815,23.724821
-12.679051,22.876532
-38.85729,-33.67269
-11.883936,-30.718243
-49.998642,-11.5762415
-26.438908,8.544635
-23.002165,33.70883
-0.9945102,-7.5660133
-4.9587183,28.088823
13.340284,7.0858374
33.243725,53.45596
-51.040604,1.0054659
27.287111,69.51277
44.871044,29.35146
-74.86514,-11.523031
-13.845678,58.399998
17.118729,-17.312307
62.34686,4.7430763
19.443306,8.35299
21.011486,-47.23575
58.25233,15.609847
29.755249,-49.46471
65.45035,-36.34379
-32.975975,28.614414
-10.555206,66.12297
-66.328285,-21.66482
-1.1310258,-20.57434
19.351479,49.47464
-13.274266,75.20575
-24.934364,70.142494
-9.6138735,20.02775
-27.327738,29.624834
26.788733,15.044612
11.9800005,-2.9964304
-3.1321118,69.173485
68.843124,20.627935
18.417807,-66.83307
-54.80458,-2.0977926
-36.525658,15.74438
-53.932835,-6.1008162
30.348507,18.001766
-44.136223,-45.911255
-3.5215006,-1.760239
14.468739,36.901947
42.007214,76.55706
-63.177902,-12.588867
21.239038,26.924583
1.7760665,32.303333
10.029615,-78.295166
43.036285,-44.804527
44.840298,66.53411
-27.19045,-2.2546608
-44.994724,-2.21246
-31.218302,-42.160706
28.029516,46.221966
19.648209,-66.55925
-42.16649,-47.653526
27.845573,47.371494
10.617835,-75.54097
0.99606186,75.24681
18.729614,-55.983467
-32.502693,-4.076903
-6.0564394,23.433401
-6.2418227,84.78858
-14.608698,58.231617
-11.280906,36.640198
-46.346172,-69.20586
9.709116,38.52095
-50.101715,-7.572591
-67.86558,2.2199905
-17.978678,-55.18085
45.496613,-13.150326
-8.343654,27.107456
23.011375,15.90662
-38.31789,-52.30153
20.950499,70.172516
-3.8594737,-52.076828
-34.432026,-51.702026
-59.390907,-32.636803
-25.105375,73.56246
-65.35116,-8.711138
64.86889,-23.055601
1.1059308,-15.805411
-5.392738,40.108696
-78.22806,-22.265413
8.509079,-8.827189
8.386575,11.144747
-31.767647,-25.411886
-27.193424,15.713492
6.8539243,-12.656071
-73.30059,-3.661525
-78.64283,-15.727109
1.3279347,4.2708836
-26.18719,72.07573
43.236286,-25.167118
9.17903,-15.449913
-49.789597,-19.23431
47.59816,-7.0279927
19.198664,10.574909
-22.574434,79.44126
20.458035,-55.149437
14.712324,-68.336365
8.6963625,-29.946419
-72.3773,-5.1999664
23.610199,0.061649688
-61.4652,11.891547
27.810778,59.269485
-23.42009,-57.793327
-45.117783,-22.929514
-12.554301,57.60594
-20.521576,-35.089565
29.904047,-69.326546
-36.18561,-7.3535943
35.292736,-54.57734
32.899914,27.503242
-73.01866,11.207543
-40.80722,-29.55255
25.234976,16.990582
39.92582,-40.8033
-56.796703,-0.9003246
-29.98835,-51.897903
-11.738243,-41.22893
-63.306767,14.903569
-26.282927,-48.151245
58.175465,-14.820068
-78.86221,-5.2912245
18.445772,30.624454
19.071978,65.42126
6.1541643,-5.935599
14.836171,42.718266
5.946972,-28.65055
-54.728024,-11.046692
21.486446,55.40015
-67.78107,-10.420939
-48.721382,-15.048937
10.788121,-77.74087
-3.4037633,30.725447
65.83907,6.9307504
-8.386494,0.72892404
7.0964737,24.625038
-66.42363,-10.312096
-77.57864,0.010993379
-16.583992,32.20764
63.63949,7.159033
15.289337,-31.80725
21.380054,-56.330406
-5.208413,22.344957
10.892434,5.52225
-36.060364,-45.461384
-52.372864,-18.542149
-62.742706,-11.959009
65.053955,14.905334
-38.48265,32.846283
-5.7547784,79.306915
30.814514,15.270711
-12.690915,21.427582
-53.45706,-18.959852
14.884859,22.054947
-27.78274,7.2035327
-60.972893,-18.171986
32.130215,-27.012026
37.782284,-44.01423
-77.66042,8.711673
56.122494,-32.796127
18.575804,-0.7894839
30.134676,72.406624
-27.101894,74.07066
-77.11923,-20.807592
-0.40525916,-9.217296
-67.1517,11.960883
39.427017,43.20328
-36.647713,-13.693289
14.463382,49.09601
61.24259,-19.811548
-68.49392,-26.844486
24.05259,54.60242
9.881932,-62.88735
34.255436,44.228783
25.56688,-17.135748
66.87315,-38.391598
-31.770472,61.410213
1.5831308,32.283257
7.110171,-21.07864
28.49782,-60.97118
-11.369725,40.953552
30.919455,23.382402
19.159327,15.877581
48.289917,49.81925
32.656406,2.5719278
-3.1365821,27.618292
-26.262379,8.621227
-50.975082,-23.284842
56.992565,-3.9941413
-1.1454016,-5.8964257
-34.571827,-47.042133
23.71618,44.56988
-65.39572,12.817508
-63.31321,-14.195035
29.060291,-55.2496
-63.21441,-16.365574
-34.46259,-52.030373
-25.365282,-56.583477
-26.113962,8.720653
8.449364,42.100388
50.458866,-19.523403
46.99634,65.45468
-70.92851,-3.8533194
33.090664,-44.304047
3.098109,-31.752232
-10.746465,56.006992
53.56474,-16.176779
26.886576,7.4873643
-52.53761,-20.631924
-8.637903,81.832596
69.107025,9.478247
21.638124,-62.816
-74.76046,-10.757153
19.989267,-58.443485
17.104834,16.28112
-31.805641,51.164955
-14.554305,25.874893
21.435112,51.218273
17.778402,12.065862
-9.943024,-16.481392
14.574922,19.704021
32.040718,14.087245
-11.751727,-49.831
-24.68414,77.888
-36.101788,61.11444
27.553951,70.55552
20.58725,-59.38194
-59.18471,-7.5024323
19.990477,53.093063
-29.366224,69.99708
-51.222874,-21.906729
8.528306,-13.141997
18.430931,-67.18998
63.905235,-6.8490543
25.429031,-63.46296
-65.23708,-22.367472
-27.932255,24.102673
-59.313236,-25.725962
-11.289556,-42.32625
11.732978,13.531238
-48.209114,-70.89236
4.8746924,-23.46334
30.48269,67.71339
23.555525,-57.867294
10.485617,13.609562
45.836983,74.60225
-45.616337,-4.0639615
-24.206848,48.636723
38.15746,-49.222397
25.504023,71.15265
53.435425,11.251494
-36.34563,17.353415
-2.8485897,4.6917915
-67.90395,15.770772
-60.699707,1.9309468
60.687435,-32.827236
28.18544,-45.911808
-24.085867,19.809587
-47.278934,-1.5073068
-24.833818,80.78269
3.290242,78.468254
35.863586,53.710835
-3.980494,78.699936
-63.1207,-17.262602
59.415535,5.854118
-17.104845,72.4606
60.079056,13.480997
-74.542854,-24.26479
13.637329,-63.2679
-26.581652,-50.86673
-65.72108,-21.027084
-26.564232,-1.7073703
24.735697,61.208145
21.703953,62.660557
12.171124,27.254541
-3.5544493,-0.18220484
48.950558,-22.741316
59.713387,9.003087
32.30485,13.993424
29.32704,-41.722073
-32.614876,47.71195
27.874187,57.868298
-8.93297,28.527842
-17.85519,-51.366287
4.505014,-45.578934
-69.89802,-26.342167
54.71876,9.149717
-6.508894,83.48444
-27.899158,-49.065228
-22.04994,-43.773064
-28.925995,-41.502804
-37.113785,50.78531
-28.249622,64.16616
9.644238,-9.099847
-2.0698116,-1.7896197
-34.08155,-3.3500884
-6.085271,82.76719
12.859781,-29.005617
-67.16815,18.77528
16.811562,-61.180073
57.679825,6.5154166
9.752423,-23.201332
44.062347,-27.474367
15.748016,9.566185
-77.73065,-9.421709
-54.236496,-0.75769794
22.516186,59.66723
5.5601025,-66.22225
-27.859861,-57.50668
22.811941,14.4712
67.87546,7.443281
31.803167,10.553251
17.838257,30.005028
-32.49864,-59.195393
11.315627,12.91075
-54.143723,-11.182645
26.743681,44.658665
-18.296444,72.87132
46.616535,-24.894045
26.607862,47.655975
5.9000406,-5.601684
53.969383,-41.48232
3.5197444,37.06939
27.107422,16.665773
-33.705357,24.19216
-38.562546,-9.943896
54.634605,-38.219757
-33.07059,-59.197384
66.397705,-32.934025
4.2234497,34.48422
-19.554178,-61.2174
-16.84352,38.713947
-42.647827,-55.056618
15.792569,13.348124
56.319805,7.501048
58.44289,-19.736012
-24.732458,-67.51649
6.469845,8.242674
-48.513294,-54.175575
21.72588,28.51276
-14.372586,-46.10935
-1.7339481,15.398385
-31.473886,27.179688
-54.37627,6.167666
-21.198565,9.947401
59.608406,-14.233748
-30.718946,-22.18017
-22.963129,72.26401
-10.107672,20.515417
37.071156,25.571287
-17.552982,76.85367
-47.512604,-67.96767
-48.30929,-12.929012
9.652722,-77.76436
-13.689846,-50.135197
29.34048,-41.946472
-16.335938,31.976343
58.95819,-18.254602
20.777954,-0.047630705
-8.981425,50.797653
19.780674,21.77326
51.164463,-16.946245
-25.597324,-29.20257
56.522427,11.696547
-23.503422,76.783806
47.7459,-36.1615
-53.762505,0.74363625
24.640297,33.445263
19.358068,-13.810147
37.77175,43.026478
-27.994635,64.92759
67.02489,5.3981934
14.893057,-72.12347
1.1446456,82.470474
-55.985584,22.180107
15.602547,12.1793585
-77.55172,-0.6296139
34.406475,-52.106884
-68.408646,-18.907574
11.946928,4.4921317
45.06409,-16.981388
15.850318,-61.75867
3.8315153,5.471936
-63.046432,-4.1507607
-45.044994,-3.2626312
-30.87462,65.60588
7.4891725,42.346306
-0.02609803,4.20916
-31.195415,58.547493
-47.85077,3.2541845
-21.5348,-52.477818
-36.52876,-52.85177
5.637939,-10.715251
-12.416607,70.601364
-67.550156,-24.166147
-3.5748737,-43.121754
27.614202,-16.898214
-73.37376,-10.74806
-40.49121,-1.9090458
26.585691,72.53512
-4.8682714,24.201733
-71.57115,7.7424383
-24.665062,77.38165
-65.53767,10.529672
15.277749,-73.917046
-21.532219,-39.780544
16.223566,13.697453
20.32293,67.08337
25.941288,65.56916
53.675755,-17.610737
-3.0178366,85.18054
2.1603842,76.71197
-11.603307,36.641144
-44.351887,-57.054543
26.426071,54.484707
-7.2951355,-14.8131275
-20.400772,64.425415
-39.870647,-2.9466574
19.209637,-42.804707
-71.71686,-15.394578
34.69394,44.242085
-44.66331,-60.14968
31.40387,-2.5117211
-36.96015,-11.699055
55.40819,-18.652676
38.162106,-51.12909
8.929035,-28.361277
0.0092632035,2.0548306
-34.36045,32.255905
-79.64729,-7.2040477
72.58734,8.381123
4.4914613,-45.573368
32.69998,-51.001003
-7.4285464,-15.041046
1.9579496,8.4571
33.98042,9.0786
61.548737,-22.73562
-32.848217,-52.034122
-25.963783,69.04044
42.194347,44.460503
53.041122,-39.519936
77.16394,5.952776
-23.025007,-46.08085
60.913837,-34.45677
29.00702,52.039387
-8.306254,-7.7884836
16.478907,28.302736
-30.252584,50.106716
29.05839,49.91088
-13.629304,29.5259
11.207953,26.32267
-51.073612,33.591724
63.8089,-0.24279276
9.656889,-18.90618
-8.374881,-38.883446
20.62191,55.731678
22.699675,-49.934956
-66.613495,4.99506
51.57849,-13.031294
17.349644,-71.19769
12.004222,-73.187096
-67.507,2.9814744
-56.27066,-10.351497
-67.488846,9.374326
-79.84175,-16.322105
-28.135801,-47.95793
14.512627,-65.49138
-29.330927,69.85857
48.020653,-18.257538
3.5099373,5.6301546
-74.784775,-10.086898
37.231846,79.85343
34.210552,44.593445
34.085842,-47.01382
15.8455,-31.152197
11.762681,-6.1568456
-52.198826,-6.3599114
18.832703,9.47001
-41.798035,-0.14566252
59.816162,-23.17761
40.22799,77.85646
-33.003952,47.75116
31.898346,-47.942745
-33.478085,50.91883
38.218132,-53.73919
51.95223,-11.8472395
60.500015,10.19048
55.223446,-19.013155
9.315478,-73.36304
54.336227,12.031715
25.835222,-0.35719562
53.18738,-35.57298
-8.943124,-17.527388
35.02647,-64.28472
23.873783,58.504906
21.886889,43.751823
61.374836,1.9558502
8.6006975,-64.77678
27.53433,75.96616
-7.804743,83.52659
28.484154,59.866325
43.116276,-43.823895
-13.703502,58.167908
52.745277,4.5124164
1.923735,38.379486
25.64076,-46.266674
-0.92824924,-47.34008
-65.49571,7.1633925
4.9005966,-9.319418
41.34862,-18.642462
21.831638,-56.193665
-65.62856,-4.391266
17.015444,12.403819
-10.5218525,-23.727278
28.877516,8.674939
-64.95868,-19.356703
-75.99136,3.5899844
-67.68155,-9.0472
-10.137613,-17.655758
6.2980022,15.729465
-60.966953,-6.326344
-39.76044,-62.35839
59.429405,-14.198037
-44.522404,-55.000023
6.4391875,52.62574
-21.31417,-58.068214
31.67063,61.288815
-46.285927,-12.976933
12.343068,28.54044
19.967487,33.56922
46.934822,-22.597813
-23.401632,79.652596
-42.97707,-43.735725
-36.59077,54.683056
20.744825,42.108433
27.54028,55.797256
-0.08540964,78.52985
-5.4275293,-58.643845
-15.653451,-48.74379
24.838898,54.40274
-34.57025,23.941864
-1.8526269,25.888021
6.603099,-12.616617
32.384243,-56.123543
23.443523,65.06924
-75.97848,-14.892734
18.683908,46.888233
62.04411,-22.8523
-7.151773,-9.847826
37.318916,-51.359074
-12.738707,23.075998
20.432281,49.99045
-3.7521646,12.123656
4.9649587,3.0631275
29.117027,54.75869
24.420076,30.249199
47.86521,-15.504557
-33.279438,-71.25698
46.7168,-57.78851
64.77395,22.97243
-14.855415,58.255466
-54.312523,9.350779
-72.593925,-12.5250225
-32.343216,25.510462
-16.715181,12.934904
-37.90915,21.849714
53.50225,-47.036873
-73.854256,-6.122423
45.55126,-17.937363
8.646748,-10.314852
-22.694561,-6.979752
-28.785948,52.94704
-1.7765409,-18.549658
-38.639786,54.384315
6.2901635,40.754578
35.27949,54.402863
20.231764,66.73587
-7.2722554,9.482859
-30.465134,-42.160164
-23.010073,76.094025
65.8315,-32.116745
-44.892498,-49.83306
11.130936,-72.89427
26.03727,-67.04084
61.812107,-9.771896
-46.559677,-65.72896
-68.716545,9.818162
44.333904,44.41633
23.064808,55.89221
-38.21017,-63.651608
-26.853033,-66.35644
-19.614603,65.30881
21.143944,19.194017
-5.341852,11.9874115
-37.00126,49.62298
-52.08782,-6.392721
55.069504,-13.264859
19.291971,47.083237
-41.71612,-40.70514
-65.6527,2.3451583
26.179174,59.657112
-3.6336331,38.051052
-48.686344,-69.72542
5.703497,-8.179529
63.583286,-20.126719
-43.344746,-40.63251
-38.64941,6.659752
-28.950127,-54.225628
15.83158,-70.88764
29.800423,-46.055305
16.685904,3.1396801
-25.916227,51.8025
-11.7528715,55.460293
-31.89997,65.25606
-76.747665,7.723042
36.672962,-51.179348
-65.417984,-18.970963
-47.014797,-16.219292
12.9330635,-27.67367
20.055754,20.8764
-32.30106,58.224213
-51.03541,-25.18207
-2.1131752,27.725878
-77.6963,5.6366525
-24.196934,73.52067
76.27089,11.596738
-64.22497,7.9652047
-36.06546,52.266438
-25.902655,-67.72698
-31.710154,-55.60061
33.72809,70.8211
-28.332216,58.22713
-27.319387,59.571938
-74.865265,0.43882114
-24.296385,-16.57536
2.79991,-20.729122
14.516525,19.6238
8.142418,35.57064
38.923267,11.607719
-66.00838,-3.3185754
-52.35397,-35.821842
29.168234,70.12074
38.215065,44.13628
9.076535,34.479572
62.908867,9.411974
-34.983097,30.577414
20.445068,51.102463
-41.0909,-51.81868
8.937317,-64.436066
37.821754,-51.534664
36.02911,-51.2689
-4.5027227,62.423542
-17.989626,-48.80173
-30.986921,56.657417
-23.80157,-56.75236
-50.87325,-25.726337
-30.19969,51.299324
-35.991783,56.35611
-33.500767,-18.876833
13.577547,-60.562492
-57.909203,-1.4037067
18.177382,19.046791
42.3263,-51.447536
30.954067,-47.452717
62.301147,14.97097
39.915245,-31.969606
-71.73163,-23.236637
28.655298,-44.83425
26.58812,44.850807
5.6161256,-2.1896584
-2.3755698,-53.90806
-34.70251,53.65134
19.388142,25.905783
-31.14437,-0.44653097
26.088758,64.15169
26.129189,56.531857
0.4897649,78.962975
19.977407,33.66659
21.362417,8.617307
43.15646,42.648083
-27.201963,-48.529
37.626987,-41.895267
8.813405,-51.477028
15.685815,-68.59798
17.574184,-71.471924
-9.38015,31.609869
37.541405,-63.668148
30.057217,61.44766
-76.85902,6.426675
-74.99832,0.692315
-4.895934,-55.92441
-34.092545,29.513197
-44.160507,-3.5298615
9.691457,-75.51315
-62.95722,10.039128
8.173737,-3.6178887
-28.855593,-28.385147
-32.89676,35.83794
9.820609,11.434326
-17.021383,35.55688
48.043396,-53.821583
-74.07067,-6.2150774
-3.8214505,13.360018
-14.57808,-33.01868
-8.257817,-43.820305
15.16041,6.065634
-23.636297,-27.948349
-65.90387,-16.468212
31.076208,70.07176
34.91018,-61.234074
26.443869,45.768223
64.660835,8.188821
-77.061745,6.456302
10.785363,13.589244
-75.27953,-11.391285
32.552444,22.18784
30.822226,14.490456
-15.532943,53.157463
61.10909,-20.622738
-59.20548,-11.131216
-76.67262,-5.4628077
5.535709,-4.6737475
31.679651,27.179504
-8.622516,-40.726933
-52.29208,-6.473042
18.144144,50.07685
-68.62416,3.761783
-74.50865,-24.175283
0.27551648,-5.44027
-68.41089,10.382926
-69.627396,-26.230038
-6.0874515,1.5827556
5.9826183,-76.464386
-32.036907,-23.947998
-42.714413,-54.01601
-11.464691,42.598015
-79.656906,-4.3083367
63.301064,4.844398
-0.37009323,5.773279
48.31609,-23.550465
-18.88223,-40.085804
26.8514,51.07145
63.761448,6.532659
46.58765,-12.958113
28.841875,25.70224
8.309431,-3.5050008
-69.87925,15.832024
-32.155735,64.679634
2.4966428,7.0704384
-54.75871,15.741477
-2.9770708,5.026109
43.53729,-22.662075
-49.47688,2.2793143
2.7137303,76.57609
-2.3133192,-53.858597
-62.577103,-17.524199
22.487343,26.03428
28.151073,19.241081
-47.84895,-24.037241
-53.659058,-7.74513
16.105606,8.649167
8.552362,-65.9946
-65.59534,-8.9276
-44.208595,-10.484403
-44.21849,-69.895294
20.234482,58.376915
-19.876514,34.812813
-66.71995,-20.553095
-0.19889775,70.45031
51.357506,67.75647
-64.954124,7.569597
-69.3386,17.842527
